,var_score_q,mse_q,mae_q,mape_q,var_score_h,mse_h,mae_h,mape_h
0,0.9484968608700515,128627.35223083351,227.32292432692873,8.123960282402807,0.960381837995075,841.5428731574689,19.131600096316603,6.293940306292775
1,0.9367778792045094,158722.39856186524,259.27319084405724,9.4585838399647,0.9507469256597336,1052.9937709592384,22.077745011289444,7.540467446435077
2,0.91132194405625,223803.84282283834,321.60697120197034,11.961486722119304,0.9287311405819567,1533.127737114632,27.49278730042331,9.587502483888429
3,0.8763218935712191,313574.4795813236,390.1111616623365,14.722098089015232,0.8976221548734034,2214.0315041972503,34.35864915109945,12.078669087492122
4,0.8384503523980174,411237.2492311668,457.01584797998777,17.548837673897683,0.8633056903025775,2970.730214356688,41.17839782241166,14.629951870508396
5,0.8024082204031252,504698.049048405,516.5038947229561,20.14950014129608,0.8307246950667208,3694.905391107499,47.480406716295796,17.05415292803831
6,0.7703333412543483,588062.2759631037,567.156471677492,22.49144157053422,0.8015754511339941,4345.099552547517,53.16818152017777,19.30082016466921
