,var_score_q,mse_q,mae_q,mape_q,var_score_h,mse_h,mae_h,mape_h
0,0.9286537549827217,178184.83966637347,267.62664106885154,9.319174074062765,0.9426863982145586,1217.417736631186,23.55709193093946,7.623798434950499
1,0.9251138390575722,188005.57359220696,284.54860067753845,10.152402041056463,0.9390945303927212,1302.1132380640138,25.276779798164853,8.616430746043171
2,0.9186877129711135,205214.26763484435,311.9482244432058,11.438379211129716,0.9328300215178562,1444.9530686090363,28.050173209139366,9.99528641327668
3,0.9008478050455384,251391.28363106927,356.959356386409,13.52891424758456,0.915773133513147,1821.4969818041457,33.15013513611634,12.204649109717145
4,0.8674445115953601,337430.3517908073,424.3425092759261,16.604271554410783,0.8846315851309997,2507.2619086516306,40.12626491188613,15.0602355126386
5,0.827151084735029,441498.6822444902,494.68408531667563,19.87507457250048,0.8474723219891598,3329.3417489190074,47.40341177429445,18.06180996481736
6,0.7739071388736638,578911.5547686369,567.5593204228176,23.544869883808175,0.7981537417415103,4420.028123811493,55.54440993803168,21.483299919705086
