,var_score_q,mse_q,mae_q,mape_q,var_score_h,mse_h,mae_h,mape_h
0,0.9304530386210434,173691.18948855338,261.252183266415,9.106065930490677,0.944574150466784,1177.3193480701575,23.11536646462621,7.4044170302905625
1,0.9172421640049262,207767.82024472166,292.5863328450595,10.616156659973491,0.9327124596930244,1438.5571206564969,26.1277699746963,8.846734496200117
2,0.9104542607023285,225993.68411891058,317.2435705530197,11.815915007371192,0.925377691590046,1605.2667569681719,28.72480984024606,10.082811549507086
3,0.9005772646282715,252077.21401114875,350.6996269525447,13.525092119898439,0.914726662132083,1844.1280559691809,32.277721263065146,11.77076334041523
4,0.8839613792960446,295385.3746585809,389.721842246487,15.73275691499378,0.8975270451407553,2227.0093307366665,36.413809187371534,13.80309434236249
5,0.8672881302659713,338978.78685530985,427.69029834159255,17.849056212358164,0.8798307092209967,2623.0297474278036,40.390927053451115,15.76175449571077
6,0.8426523238224707,402889.2703704874,484.34077068773996,20.678487283055507,0.8536553466031402,3204.6543213855125,46.66312916510176,18.41293659577318
